ITEM_ID,GRAPH_ID,SENTENCE,PRED_HEAD_IDX,ARG_HEAD_IDX,LABEL
ewt-train-1422_32_31,ewt-train-1422,Even Zawahiri 's attorney in 1999 said that Bin Laden and Zawahiri were likely to resort to the biological and chemical agents they possessed given the extradition pressure senior Al Qaeda leaders faced .,32,31,1
ewt-train-980_31_33,ewt-train-980,One man 's relentless search for his missing son led him to uncover one of the most shocking crimes in post-war Italy - a tale of satanism and violence that has gripped the country for more than a year .,31,33,1
ewt-train-65_29_27,ewt-train-65,"He added that "" America does not understand anything except the language of force and retaliation , they were kicked out of Somalia in humiliation after that soldier was dragged in Mogadishu for the whole world to see "" , and that "" the day will come when the dead bodies of Americans and Jews would be dragged , defiled , and stepped on in the Arabian peninsula together with their agents and supporters "" .",29,27,1
ewt-train-6780_88_89,ewt-train-6780,"Antichrist John Lennon wanted to compete with Jesus Christ , and so he grew a beard and started to make a bogus role of Christ together with Yoko Ono at the Amsterdam Hilton hotel proclaiming "" Peace "" , being then when he was visited by the Canadian journalist who ridiculized and admonished him wanting to know about what Lennon meant when he wrote in the lyrics of "" The ballad of John and Yoko "" : "" the way things are going , they 're going to crucify me ... "" , The CURSE OF GOD upon John Lennon carried on with all type of miseries and distresses which made Lennon give the interview to the "" Rolling Stone "" magazine ( today condensed in the "" Lennon remembers "" book ) where he speaks about how bad thing were going for him blaming "" whatever is up there "" for it ( referring to God ) .",88,89,1
ewt-train-9432_2_3,ewt-train-9432,My mom told me how to tame them and I was very happy with the results .,2,3,1
ewt-train-8979_10_7,ewt-train-8979,I have a 9 month old German Shepherd that I raised from a puppy .,10,7,1
ewt-train-4862_1_0,ewt-train-4862,I understand that we are still reviewing the attachment that lists the open transactions .,1,0,1
ewt-train-5143_10_12,ewt-train-5143,"This action accelerated the utilities ' move toward bankruptcy and forced the governor to move the state into the power - buying business . """,10,12,1
ewt-train-833_12_3,ewt-train-833,"Investigators said the nun , Margaret Ann Pahl , 71 , was strangled and then stabbed , with nine wounds on her chest forming the shape of an inverted cross , a well - recognized Satanic symbol .",12,3,1
ewt-train-8549_1_0,ewt-train-8549,We had a larger black population in the 70s than we have now but they did not have any power until Willie Brown was elected .,1,0,1
ewt-train-10497_1_7,ewt-train-10497,I adopted a 3.5 month old yellow lab last winter from the Dumb Friends League .,1,7,1
ewt-train-1223_3_1,ewt-train-1223,"Little children are raised on deep hatred and on admiration of so - called martyrs , and the Western World does not notice it because its own TV sets are mostly tuned to soap operas and game shows .",3,1,1
ewt-train-7346_2_0,ewt-train-7346,He was trained to a harness / leash for outside time but he knew to use the litter pan inside .,2,0,1
ewt-train-7346_2_0,ewt-train-7346,He was trained to a harness / leash for outside time but he knew to use the litter pan inside .,2,0,1
ewt-train-9137_11_12,ewt-train-9137,My mind thinks she has no interest in me and just stringing me along .,11,12,1
ewt-train-6780_88_89,ewt-train-6780,"Antichrist John Lennon wanted to compete with Jesus Christ , and so he grew a beard and started to make a bogus role of Christ together with Yoko Ono at the Amsterdam Hilton hotel proclaiming "" Peace "" , being then when he was visited by the Canadian journalist who ridiculized and admonished him wanting to know about what Lennon meant when he wrote in the lyrics of "" The ballad of John and Yoko "" : "" the way things are going , they 're going to crucify me ... "" , The CURSE OF GOD upon John Lennon carried on with all type of miseries and distresses which made Lennon give the interview to the "" Rolling Stone "" magazine ( today condensed in the "" Lennon remembers "" book ) where he speaks about how bad thing were going for him blaming "" whatever is up there "" for it ( referring to God ) .",88,89,1
ewt-train-1154_10_8,ewt-train-1154,Saddam killed every month more people than all those who died from suicide murders since the Coalition occupation of Iraq .,10,8,1
ewt-train-11355_10_7,ewt-train-11355,"At one point they told me the dog had been fixed , the next day it had n't .",10,7,1
ewt-train-1153_2_1,ewt-train-1153,More people die from AIDS in one day in Africa than all the Russians who died in the hands of Chechnya - based Moslem suicide murderers since that conflict started .,2,1,1
ewt-train-1227_12_17,ewt-train-1227,"A demonstration in Berlin , carrying banners supporting Saddam 's regime and featuring three - year old babies dressed as suicide murderers , is defined by the press and by political leaders as a "" peace demonstration "" .",12,17,1
ewt-train-6726_60_59,ewt-train-6726,"<< "" Well then , "" said Don Quixote , "" the same thing happens in the comedy and life of this world , where some play emperors , others popes , and , in short , all the characters that can be brought into a play ; but when it is over , that is to say when life ends , death strips them all of the garments that distinguish one from the other , and all are equal in the grave . """,60,59,1
ewt-train-5552_10_11,ewt-train-5552,""" At some point , Patricia tripped or the bear tripped her and was at her back .",10,11,1
ewt-train-5561_21_23,ewt-train-5561,"The bronze medal is given to people who "" risk their lives to an extraordinary degree while saving or attempting to save the lives of others . """,21,23,1
ewt-train-837_46_45,ewt-train-837,"After the sentencing one of Robinson 's tearful supporters "" turned to Claudia Vercellotti , a local leader of the Survivors Network for Those Abused by Priests [ SNAP ] , who had helped reopen the case , and told her , ' I hope you rot in hell ! ' """,46,45,1
ewt-train-7336_11_10,ewt-train-7336,i have a 3 - 4 month old kitten and i live in forida .,11,10,1
ewt-train-9400_6_5,ewt-train-9400,After a couple of weeks I got tired of them .,6,5,1
ewt-train-8979_1_7,ewt-train-8979,I have a 9 month old German Shepherd that I raised from a puppy .,1,7,1
ewt-train-1090_1_3,ewt-train-1090,"It boggles the mind that ANYONE can take at face value Bush 's claims to be a christian , yet many seem to do just that .",1,3,1
ewt-train-8411_1_0,ewt-train-8411,Silkies have hookless feathers .,1,0,1
ewt-train-11876_21_22,ewt-train-11876,"This little drip offered no apologies whatsoever , and even refused to give me the name of the manager until I pressed him for it 3 times .",21,22,1
ewt-train-5143_10_12,ewt-train-5143,"This action accelerated the utilities ' move toward bankruptcy and forced the governor to move the state into the power - buying business . """,10,12,1
ewt-train-226_9_14,ewt-train-226,The bungling of post-war Iraq by the Bush administration created a weak and failed state .,9,14,1
ewt-train-6780_88_89,ewt-train-6780,"Antichrist John Lennon wanted to compete with Jesus Christ , and so he grew a beard and started to make a bogus role of Christ together with Yoko Ono at the Amsterdam Hilton hotel proclaiming "" Peace "" , being then when he was visited by the Canadian journalist who ridiculized and admonished him wanting to know about what Lennon meant when he wrote in the lyrics of "" The ballad of John and Yoko "" : "" the way things are going , they 're going to crucify me ... "" , The CURSE OF GOD upon John Lennon carried on with all type of miseries and distresses which made Lennon give the interview to the "" Rolling Stone "" magazine ( today condensed in the "" Lennon remembers "" book ) where he speaks about how bad thing were going for him blaming "" whatever is up there "" for it ( referring to God ) .",88,89,1
ewt-train-9410_1_2,ewt-train-9410,I tamed them in 4 days .,1,2,1
ewt-train-417_28_31,ewt-train-417,"Al - Abbudi stated that "" His Emminence "" decided to openly support the list because "" others "" ( obviously a reference to Allawi ) have been abusing official state positions and media outlets in their campaigning .",28,31,1
ewt-train-6671_5_6,ewt-train-6671,"Upon the same day he conquered Darius , won a great victory at sea , & died the same day .",5,6,1
ewt-train-2799_4_2,ewt-train-2799,Cindy said Jaime has grown up very much .,4,2,1
ewt-train-275_5_3,ewt-train-275,"About 1,200 Indian soldiers were killed during this phase of the conflict .",5,3,1
ewt-train-8979_10_7,ewt-train-8979,I have a 9 month old German Shepherd that I raised from a puppy .,10,7,1
ewt-train-8604_11_9,ewt-train-8604,I think it s only fair that nowadays every town should provide at least one halal cafe or restaurant and hopefully one day every British catering establishment will be halal .,11,9,1
ewt-train-6492_6_5,ewt-train-6492,"When not in Texas , I lived in LA and San Francisco .",6,5,1
ewt-train-651_12_10,ewt-train-651,"An Afghan official at the meeting added , '' The Americans now realise that the Taliban are a bigger threat to our security than Al Qaeda . ''",12,10,1
ewt-train-8604_11_9,ewt-train-8604,I think it s only fair that nowadays every town should provide at least one halal cafe or restaurant and hopefully one day every British catering establishment will be halal .,11,9,1
ewt-train-1154_1_5,ewt-train-1154,Saddam killed every month more people than all those who died from suicide murders since the Coalition occupation of Iraq .,1,5,1
ewt-train-2681_2_0,ewt-train-2681,It was born to our son David and his wife Courtney .,2,0,1
ewt-train-519_24_25,ewt-train-519,Police said Bernard confessed to detectives that he had sex with a young girl in November 2002 and admitted to knowing about sexual acts involving children and a dog that occurred at Hosanna Church .,24,25,1
ewt-train-1535_5_3,ewt-train-1535,"Abdel Rahman 's son was captured in Quetta , Pakistan in mid-February 2003 .",5,3,1
ewt-train-11876_21_22,ewt-train-11876,"This little drip offered no apologies whatsoever , and even refused to give me the name of the manager until I pressed him for it 3 times .",21,22,1
ewt-train-684_3_0,ewt-train-684,Iran in particular feared that Qanooni would loose and then be politically isolated from the mainstream .,3,0,1
ewt-train-9466_1_3,ewt-train-9466,I have a parakeet named Cookie . :P,1,3,1
ewt-train-8472_41_38,ewt-train-8472,"I heard that a company ( here is a link : http://news.yahoo.com/nestl-purina-releases-commercial-aimed-dogs-183443091.html ) is trying to make a dog food commercial aimed at dogs , complete with squeaky chew - toy sounds , and high pitched sounds that humans ca n't hear .",41,38,1
ewt-train-734_14_11,ewt-train-734,"But he suffers the severe effects of the aftermath , and we are all suffering along with him now , since he is the most powerful man in the world .",14,11,1
ewt-train-10712_2_1,ewt-train-10712,My car broke down and roadside towed my vehicle to Sussman Kia .,2,1,1
ewt-train-5552_10_11,ewt-train-5552,""" At some point , Patricia tripped or the bear tripped her and was at her back .",10,11,1
ewt-train-1292_20_21,ewt-train-1292,"The amazing thing is that all of these crooks demand protection under international law , and define all those who attack them as "" war criminals , "" with some Western media repeating the allegations .",20,21,1
